citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,actual_vote
C5881,Odyssey,0,0,5,10,6,0,0,5,6,4,0,0,0,1,1,0,0,0,2,0,0,0,15,15,15,3,55+,1,0,Masters,6,AEC,AVG,Odyssey
C5882,Cosmos,0,0,4,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,7,4,18-24,1,0,Degree,8,AJI,ANQ,Tokugawa
C5883,Ebony,0,19,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,14,0,0,0,1,18-24,1,0,Diploma,5,AII,AII,Ebony
C5884,Centaur,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,46-55,1,0,Degree,6,AHL,AHO,Centaur
C5885,Ebony,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,3,18-24,1,1,Degree,7,AEC,AEC,Ebony
C5886,Ebony,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,1,36-45,0,1,Masters,6,AVO,AVO,Ebony
C5887,Odyssey,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,1,Masters,6,AQX,AQX,Odyssey
C5888,Centaur,4,0,2,1,2,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,15,0,15,15,15,3,25-35,0,1,Degree,7,AGM,ANO,Centaur
C5889,Tokugawa,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,25-35,0,1,Diploma,7,AWD,AJI,Tokugawa
C5890,Centaur,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,15,0,1,18-24,1,0,Primary,7,ATG,AJI,Odyssey
C5891,Ebony,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,18-24,1,0,Degree,6,AJN,AJN,Ebony
C5892,Ebony,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,0,15,0,0,3,36-45,1,0,Masters,10,AMI,ANQ,Tokugawa
C5893,Cosmos,2,1,1,2,2,2,1,0,0,2,0,0,0,1,0,0,0,1,0,0,15,15,15,7,15,3,55+,1,1,Primary,5,AHO,AMR,Tokugawa
C5894,Ebony,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,15,15,0,15,3,36-45,1,1,Degree,9,APH,AJI,Tokugawa
C5895,Odyssey,1,4,0,6,0,1,2,0,4,0,0,1,0,1,0,0,0,0,0,0,15,15,0,15,0,4,46-55,1,1,Masters,8,AGD,AGD,Odyssey
C5896,Ebony,2,7,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36-45,0,0,Degree,6,AZV,AZV,Ebony
C5897,Centaur,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,55+,1,0,Degree,8,ATI,ATI,Centaur
C5898,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,3,55+,1,1,Masters,6,AXT,ACL,Odyssey
C5899,Ebony,3,2,3,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,3,46-55,0,0,Masters,9,AET,AHO,Centaur
C5900,Cosmos,0,0,7,0,17,0,0,3,0,9,0,0,1,0,4,0,0,2,0,0,0,0,15,0,15,1,46-55,1,0,Masters,3,AWX,AWX,Cosmos
C5901,Centaur,1,0,0,14,0,1,0,0,1,0,0,0,0,5,0,0,0,0,2,0,15,0,0,15,0,4,25-35,1,0,Masters,8,AXG,AXG,Odyssey
C5902,Tokugawa,3,1,9,0,0,1,0,5,0,0,1,0,1,0,0,0,1,2,0,0,15,15,15,0,0,3,55+,1,0,Degree,7,ANQ,AMI,Tokugawa
C5903,Cosmos,0,0,0,3,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,3,36-45,0,0,Diploma,9,AMS,AMS,Odyssey
C5904,Ebony,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,3,18-24,1,0,Masters,7,AII,AII,Ebony
C5905,Centaur,4,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,3,25-35,1,0,Masters,5,AHS,ACL,Centaur
C5906,Cosmos,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,15,0,0,15,15,4,55+,0,0,Diploma,6,ACD,ACD,Ebony
C5907,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,3,25-35,1,0,Diploma,9,ACO,ACL,Centaur
C5908,Odyssey,0,1,0,11,0,0,1,0,8,0,0,0,0,1,0,0,0,0,1,0,0,15,0,15,0,1,18-24,1,0,Degree,7,AVX,AER,Odyssey
C5909,Centaur,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,36-45,0,1,Diploma,8,ABJ,AHO,Centaur
C5910,Tokugawa,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,1,46-55,0,0,Degree,5,AJV,AJV,Tokugawa
C5911,Cosmos,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,36-45,0,0,Degree,8,ATI,ATI,Cosmos
C5912,Centaur,2,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,0,3,25-35,1,1,Degree,6,AOV,ACL,Ebony
C5913,Centaur,5,1,0,0,4,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,15,15,0,0,15,4,25-35,1,0,Degree,7,AWT,AWT,Centaur
C5914,Cosmos,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,25-35,1,0,Degree,6,ACL,AHR,Cosmos
C5915,Centaur,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,18-24,0,0,Masters,4,ANQ,AHS,Centaur
C5916,Odyssey,0,0,0,3,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,3,25-35,1,0,Diploma,5,AOL,AHR,Odyssey
C5917,Centaur,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,2,25-35,0,0,Masters,6,AXG,AXG,Centaur
C5918,Ebony,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,25-35,1,0,Masters,7,ABX,ABX,Ebony
C5919,Tokugawa,0,0,2,9,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0,15,15,15,0,1,46-55,0,1,Degree,7,ACO,ACO,Odyssey
C5920,Cosmos,0,0,0,4,6,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,15,15,4,25-35,1,0,Masters,9,ACL,AXO,Cosmos
C5921,Ebony,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,1,36-45,1,1,Masters,7,ABX,ABX,Ebony
C5922,Odyssey,0,0,0,7,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,25-35,1,1,Degree,6,AII,AQX,Odyssey
C5923,Odyssey,2,0,0,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,15,0,0,15,0,1,46-55,1,1,Primary,6,AJB,AJB,Centaur
C5924,Centaur,5,3,0,0,3,5,2,0,0,1,0,0,0,0,1,0,1,0,0,0,15,15,0,0,15,4,25-35,0,0,Diploma,6,AXT,AXT,Centaur
C5925,Centaur,7,4,2,6,5,3,0,0,0,5,1,1,0,3,0,2,1,1,0,0,15,15,15,15,15,4,55+,0,0,Masters,6,AHO,AMR,Centaur
C5926,Cosmos,0,1,0,3,7,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,15,0,15,2,3,25-35,1,0,Primary,8,ATI,ATI,Odyssey
C5927,Cosmos,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,15,4,25-35,1,0,Primary,0,ACL,AUE,Centaur
C5928,Ebony,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,18-24,1,0,Primary,7,APH,ACL,Ebony
C5929,Ebony,0,13,0,2,0,0,10,0,1,0,0,0,0,0,0,0,3,0,1,0,0,15,0,15,0,4,25-35,0,0,Degree,7,AII,AII,Ebony
C5930,Odyssey,0,2,0,10,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,15,0,15,0,4,25-35,0,0,Diploma,6,AQK,AQK,Odyssey
C5931,Tokugawa,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,3,18-24,0,0,Degree,7,AXJ,AXJ,Centaur
C5932,Odyssey,0,1,0,10,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,4,36-45,0,0,Masters,6,AOV,AOV,Odyssey
C5933,Ebony,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,15,0,4,25-35,0,0,Masters,6,AXO,AXO,Ebony
C5934,Cosmos,1,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15,0,0,0,15,4,36-45,0,0,Masters,6,ACL,ATI,Cosmos
C5935,Tokugawa,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,0,3,55+,1,1,Masters,8,ATU,ACL,Tokugawa
C5936,Cosmos,1,0,0,0,10,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,15,0,0,0,15,1,55+,1,0,Degree,6,AMZ,AMZ,Cosmos
C5937,Ebony,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,18-24,1,0,Masters,6,AII,AII,Ebony
C5938,Ebony,3,5,0,0,0,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,15,15,0,0,0,3,25-35,1,0,Masters,7,APH,APH,Odyssey
C5939,Ebony,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,18-24,1,0,Masters,8,AUF,ABX,Ebony
C5940,Odyssey,0,2,0,18,0,0,1,0,12,0,0,0,0,2,0,0,1,0,2,0,0,15,0,15,0,1,36-45,0,1,Primary,7,AUE,AUE,Odyssey
C5941,Centaur,12,0,0,1,0,3,0,0,1,0,3,0,0,0,0,1,0,0,0,0,15,0,0,15,0,3,25-35,0,0,Primary,6,AOV,AOV,Centaur
C5942,Odyssey,0,0,0,17,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,36-45,0,0,Masters,5,ACO,ACO,Odyssey
C5943,Tokugawa,0,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,15,15,0,0,4,46-55,1,0,Masters,5,APH,ANQ,Centaur
C5944,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,25-35,1,1,Diploma,7,ATI,ACL,Centaur
C5945,Tokugawa,0,0,10,3,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,15,0,2,25-35,0,1,Degree,8,AEC,AHO,Tokugawa
C5946,Centaur,5,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,1,18-24,1,0,Primary,6,AGD,AGD,Centaur
C5947,Odyssey,0,0,0,19,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,4,46-55,0,1,Masters,8,AWI,AWI,Odyssey
C5948,Cosmos,2,0,0,0,8,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,15,0,0,0,15,3,25-35,1,0,Primary,8,AWX,ANL,Cosmos
C5949,Odyssey,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,18-24,1,0,Masters,8,AWI,AWI,Odyssey
C5950,Ebony,5,7,6,0,0,1,4,4,0,0,2,0,1,0,0,0,1,0,0,0,12,12,15,0,0,3,25-35,1,0,Masters,8,ACO,ACO,Tokugawa
C5951,Odyssey,2,0,3,4,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,15,0,15,15,0,4,25-35,0,0,Primary,6,ACD,ACD,Tokugawa
C5952,Ebony,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,25-35,1,0,Masters,6,AUQ,ACL,Ebony
C5953,Centaur,6,0,3,0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,12,0,15,0,0,1,25-35,0,0,Primary,7,AYI,AJV,Centaur
C5954,Centaur,18,1,0,0,0,12,0,0,0,0,2,0,0,0,0,2,1,0,0,0,15,15,0,0,0,1,55+,0,0,Degree,7,AHS,AHS,Centaur
C5955,Tokugawa,0,0,6,0,6,0,0,3,0,4,0,0,1,0,1,0,0,1,0,0,0,0,14,0,15,3,46-55,0,1,Masters,6,AJI,AQU,Tokugawa
C5956,Centaur,13,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,15,0,0,1,25-35,0,0,Primary,6,ARK,ARK,Centaur
C5957,Odyssey,1,0,0,6,2,0,0,0,4,2,0,0,0,1,0,1,0,0,0,0,15,0,0,15,15,3,46-55,1,1,Diploma,9,AGZ,ACD,Odyssey
C5958,Centaur,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,3,55+,1,0,Diploma,5,APL,ARK,Centaur
C5959,Ebony,0,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,15,15,0,15,4,46-55,1,0,Masters,7,ACL,ANQ,Tokugawa
C5960,Ebony,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,1,46-55,0,0,Primary,6,AHO,AHO,Ebony
C5961,Centaur,7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,4,25-35,1,1,Primary,7,ANQ,AWX,Centaur
C5962,Odyssey,3,0,0,8,1,3,0,0,8,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,4,18-24,1,0,Primary,4,AQX,AQX,Odyssey
C5963,Odyssey,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,55+,1,1,Masters,7,AHR,AHR,Odyssey
C5964,Odyssey,0,0,0,11,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,36-45,1,1,Degree,8,ADV,AQU,Odyssey
C5965,Ebony,1,3,0,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,15,15,0,15,0,1,46-55,0,0,Diploma,8,AUJ,AUJ,Odyssey
C5966,Odyssey,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Primary,7,ACL,AOT,Odyssey
C5967,Cosmos,0,4,0,1,6,0,4,0,1,2,0,0,0,0,2,0,0,0,0,0,0,15,0,15,15,1,36-45,1,0,Masters,7,AHR,AHR,Cosmos
C5968,Centaur,2,0,5,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,15,0,15,0,15,1,36-45,1,0,Degree,9,AEC,AEC,Tokugawa
C5969,Odyssey,1,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,36-45,1,1,Masters,6,ACL,AWT,Ebony
C5970,Ebony,0,5,2,0,1,0,2,0,0,1,0,0,1,0,0,0,3,0,0,0,0,15,15,0,15,4,46-55,1,0,Diploma,7,ACO,AHO,Cosmos
C5971,Odyssey,2,2,0,5,1,0,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0,15,0,15,0,3,55+,0,1,Degree,7,AEY,AQU,Centaur
C5972,Centaur,7,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,25-35,0,1,Primary,6,AOV,AOV,Centaur
C5973,Cosmos,0,0,0,2,10,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,0,15,0,15,15,3,25-35,0,1,Degree,6,AMS,AMS,Cosmos
C5974,Centaur,3,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,0,4,18-24,0,0,Primary,7,ACL,AJV,Centaur
C5975,Cosmos,0,0,0,0,10,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,1,46-55,1,0,Masters,7,ACL,AOV,Cosmos
C5976,Ebony,1,3,0,0,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,15,15,0,0,15,3,46-55,1,0,Diploma,6,ANQ,AJI,Cosmos
C5977,Centaur,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,3,18-24,1,0,Diploma,7,ARK,AFC,Centaur
C5978,Ebony,0,12,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,15,0,0,0,3,18-24,1,0,Degree,8,AII,AII,Ebony
C5979,Odyssey,0,2,0,18,0,0,2,0,15,0,0,0,0,0,0,0,0,0,3,0,0,15,0,15,0,3,25-35,1,0,Primary,5,AXR,AXR,Odyssey
C5980,Ebony,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,1,18-24,1,0,Masters,7,ACL,ASE,Ebony
C5981,Ebony,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,25-35,1,0,Primary,4,ABX,ABX,Ebony
C5982,Centaur,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,46-55,0,0,Masters,6,ACL,AMS,Centaur
C5983,Ebony,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,18-24,0,0,Degree,7,ASE,ASE,Ebony
C5984,Odyssey,0,0,0,18,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,3,18-24,1,1,Diploma,4,AVJ,ARJ,Odyssey
C5985,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,25-35,1,1,Masters,9,ACL,AIW,Cosmos
C5986,Ebony,2,8,4,0,3,0,2,4,0,3,0,0,0,0,0,2,5,0,0,0,15,12,15,0,9,1,55+,0,1,Degree,7,AJI,APH,Tokugawa
C5987,Tokugawa,1,3,16,0,1,1,1,0,0,0,0,0,5,0,0,0,1,4,0,1,0,5,13,0,0,3,46-55,1,1,Diploma,7,ANQ,ANQ,Tokugawa
C5988,Odyssey,0,0,0,5,2,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,1,55+,0,1,Degree,8,AQU,AQU,Odyssey
C5989,Cosmos,0,0,0,0,11,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,36-45,1,0,Masters,6,AMS,AMS,Cosmos
C5990,Odyssey,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,15,15,15,0,3,36-45,1,1,Degree,6,AQU,AQU,Tokugawa
C5991,Tokugawa,4,4,11,0,2,2,1,2,0,2,1,1,3,0,0,0,1,2,0,0,0,0,10,0,0,1,46-55,1,0,Masters,7,AEC,AEC,Tokugawa
C5992,Cosmos,1,0,0,0,7,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,0,0,0,15,4,55+,1,0,Masters,8,AJI,AJI,Cosmos
C5993,Centaur,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,36-45,1,0,Primary,6,ARK,ACL,Odyssey
C5994,Tokugawa,5,0,7,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,15,0,15,0,0,2,46-55,0,1,Diploma,7,AOV,AEC,Tokugawa
C5995,Ebony,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,1,18-24,1,0,Masters,8,ACL,AJI,Tokugawa
C5996,Odyssey,0,0,0,7,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,4,25-35,1,0,Masters,7,AET,AET,Odyssey
C5997,Cosmos,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,2,46-55,0,0,Masters,8,AQU,AMS,Cosmos
C5998,Odyssey,6,0,0,11,0,4,0,0,7,0,0,0,0,2,0,2,0,0,0,0,15,0,0,15,0,4,25-35,1,0,Degree,4,AHJ,AHJ,Odyssey
C5999,Odyssey,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,46-55,1,0,Masters,9,AQX,ACL,Cosmos
C6000,Centaur,16,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,25-35,0,1,Degree,7,ALK,ALK,Centaur
C6001,Ebony,0,16,2,2,1,0,9,0,0,1,0,1,0,1,0,0,4,1,0,0,0,15,15,15,15,1,18-24,0,1,Degree,6,AWX,AWX,Ebony
C6002,Centaur,7,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,18-24,1,0,Degree,7,ATF,ATF,Centaur
C6003,Tokugawa,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,0,1,25-35,1,1,Degree,7,ANQ,AEC,Tokugawa
C6004,Cosmos,0,0,3,0,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,15,0,15,3,25-35,1,1,Masters,8,AWI,AJI,Cosmos
C6005,Ebony,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,13,0,0,15,4,18-24,1,0,Degree,7,AMS,AMS,Cosmos
C6006,Ebony,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,18-24,1,0,Degree,8,AII,AII,Ebony
C6007,Cosmos,1,0,2,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,12,0,11,1,46-55,1,1,Masters,5,ACL,AMS,Cosmos
C6008,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,25-35,1,1,Primary,7,AHS,ACL,Centaur
C6009,Ebony,0,7,0,0,5,0,5,0,0,5,0,0,0,0,0,0,2,0,0,0,0,15,0,0,15,3,18-24,1,0,Degree,6,ASC,ASC,Ebony
C6010,Ebony,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,25-35,1,0,Primary,5,ABX,ABX,Ebony
C6011,Odyssey,1,0,0,16,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,3,25-35,1,0,Degree,5,AWT,AWT,Odyssey
C6012,Odyssey,3,5,0,8,0,3,0,0,2,0,0,1,0,2,0,0,1,0,0,0,15,15,0,15,0,4,36-45,1,0,Primary,9,AOV,AOV,Centaur
C6013,Odyssey,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,18-24,1,0,Masters,8,AHR,AHR,Odyssey
C6014,Cosmos,4,3,0,0,4,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,15,15,0,0,15,1,18-24,1,1,Diploma,7,AIH,AHR,Cosmos
C6015,Cosmos,0,0,0,0,12,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,25-35,0,1,Masters,6,AHO,AWW,Cosmos
C6016,Centaur,6,1,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,15,15,15,0,0,4,55+,1,0,Primary,6,AHO,AOC,Centaur
C6017,Odyssey,0,0,0,8,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,4,25-35,1,0,Masters,6,AET,AET,Odyssey
C6018,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,36-45,0,0,Primary,6,AMS,AYI,Centaur
C6019,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,0,0,Primary,6,ACL,ARK,Centaur
C6020,Ebony,6,8,0,0,2,2,3,0,0,2,2,2,0,0,0,0,1,0,0,0,6,6,0,0,7,4,46-55,1,0,Masters,5,ACL,ABX,Centaur
C6021,Centaur,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,3,25-35,1,0,Diploma,5,AOV,AOV,Centaur
C6022,Centaur,4,2,3,3,1,4,2,2,3,1,0,0,0,0,0,0,0,1,0,0,12,15,15,15,15,4,46-55,1,1,Masters,6,AHO,AZG,Centaur
C6023,Tokugawa,0,0,20,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,15,0,0,4,55+,0,1,Masters,8,AEC,AEC,Tokugawa
C6024,Odyssey,0,0,5,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,1,55+,0,1,Masters,7,ANG,ANQ,Tokugawa
C6025,Odyssey,0,4,2,19,1,0,4,1,17,1,0,0,0,1,0,0,0,1,0,0,0,15,15,15,15,1,46-55,1,1,Primary,5,AXO,AXO,Odyssey
C6026,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,36-45,1,1,Masters,7,ATA,ATA,Odyssey
C6027,Tokugawa,1,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,15,0,15,0,0,3,25-35,1,0,Masters,8,ACD,ACD,Tokugawa
C6028,Cosmos,1,1,0,0,18,1,0,0,0,14,0,0,0,0,2,0,1,0,0,0,15,15,0,0,15,4,55+,1,0,Degree,7,AJE,AOV,Cosmos
C6029,Centaur,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,25-35,1,0,Diploma,0,ATI,ACL,Centaur
C6030,Odyssey,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,15,0,15,15,1,18-24,1,1,Diploma,7,AES,AES,Odyssey
C6031,Cosmos,0,1,0,2,14,0,1,0,2,8,0,0,0,0,3,0,0,0,0,0,0,15,0,15,15,1,25-35,1,0,Masters,6,AOV,AOV,Cosmos
C6032,Cosmos,3,0,0,0,13,3,0,0,0,1,0,0,0,0,3,0,0,0,0,1,9,0,0,0,0,2,25-35,0,1,Masters,6,AHS,AHS,Centaur
C6033,Ebony,2,3,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,18-24,1,0,Masters,5,AII,AII,Cosmos
C6034,Odyssey,0,2,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,15,0,15,0,4,46-55,0,0,Diploma,5,AXT,APL,Odyssey
